CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,A TRAVÉS DE,OBSERVACION
120608,JUNIN,SATIPO,RIO TAMBO,PELME,DIST. NACIONAL,-,4,LIM - LME,ALEJADO
120129,JUNIN,HUANCAYO,SAN AGUSTIN,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120428,JUNIN,JAUJA,SAN LORENZO,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,PELME,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,PETAR,DIST. NACIONAL,-,2,LIM - TAR,ALEJADO
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120305,JUNIN,CHANCHAMAYO,SAN RAMON,PELME,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,PEOYA,DIST. NACIONAL,-,3,LIM - OYA,ALEJADO
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,PEOYA,DIST. NACIONAL,-,3,LIM - OYA,URBANO
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120132,JUNIN,HUANCAYO,SAÑO,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120133,JUNIN,HUANCAYO,SAPALLANGA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120601,JUNIN,SATIPO,SATIPO,PELME,DIST. NACIONAL,-,3,LIM - LME,ALEJADO
120430,JUNIN,JAUJA,SAUSA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120134,JUNIN,HUANCAYO,SICAYA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120431,JUNIN,JAUJA,SINCOS,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120809,JUNIN,YAULI,SUITUCANCHA,PEOYA,DIST. NACIONAL,-,3,LIM - OYA,ALEJADO
120709,JUNIN,TARMA,TAPO,PETAR,DIST. NACIONAL,-,2,LIM - TAR,ALEJADO
120701,JUNIN,TARMA,TARMA,PETAR,DIST. NACIONAL,-,1,LIM - TAR,URBANO
120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120432,JUNIN,JAUJA,TUNAN MARCA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120504,JUNIN,JUNIN,ULCUMAYO,PEJUN,DIST. NACIONAL,-,3,LIM - CEP,ALEJADO
120136,JUNIN,HUANCAYO,VIQUES,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120306,JUNIN,CHANCHAMAYO,VITOC,PELME,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
120909,JUNIN,CHUPACA,YANACANCHA,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120433,JUNIN,JAUJA,YAULI,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120810,JUNIN,YAULI,YAULI,PEOYA,DIST. NACIONAL,-,3,LIM - OYA,ALEJADO
120434,JUNIN,JAUJA,YAUYOS,PEHYO,DIST. NACIONAL,-,3,LIM -CNT,ALEJADO
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130201,LA LIBERTAD,ASCOPE,ASCOPE,PETRU,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,PELBT,DIST. NACIONAL,-,3,LIM - PIU,ALEJADO
130802,LA LIBERTAD,PATAZ,BULDIBUYO,PELBT,DIST. NACIONAL,-,3,LIM - TPP,ALEJADO
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,PELBT,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
130502,LA LIBERTAD,JULCAN,CALAMARCA,PELBT,DIST. NACIONAL,-,3,LIM - HRZ,ALEJADO
130503,LA LIBERTAD,JULCAN,CARABAMBA,PELBT,DIST. NACIONAL,-,3,LIM - HNV,ALEJADO
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,PETRU,DIST. NACIONAL,-,2,LIM - TCQ - MQG,ALEJADO
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,PETRU,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
131202,LA LIBERTAD,VIRU,CHAO,PELBT,DIST. NACIONAL,-,2,LIM – NAZ,ALEJADO
130604,LA LIBERTAD,OTUZCO,CHARAT,PELBT,DIST. NACIONAL,-,3,LIM - AQP,ALEJADO
130401,LA LIBERTAD,CHEPEN,CHEPEN,PETRU,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
130202,LA LIBERTAD,ASCOPE,CHICAMA,PETRU,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
130803,LA LIBERTAD,PATAZ,CHILLIA,PELBT,DIST. NACIONAL,-,3,LIM - JAE - CHA,ALEJADO
130203,LA LIBERTAD,ASCOPE,CHOCOPE,PETRU,DIST. NACIONAL,-,2,LIM - AQP,ALEJADO
130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,PELBT,DIST. NACIONAL,-,3,LIM - JUL - PUN,ALEJADO
130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,PELBT,DIST. NACIONAL,-,3,LIM -CNT,ALEJADO
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,PELBT,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PELBT,DIST. NACIONAL,-,3,LIM - AND,ALEJADO
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,PELBT,DIST. NACIONAL,-,1,LIM - JAE - BGR,ALEJADO
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,PELBT,DIST. NACIONAL,-,1,LIM - PEM,ALEJADO
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,PECIX,DIST. NACIONAL,-,2,LIM - CHN,ALEJADO
131203,LA LIBERTAD,VIRU,GUADALUPITO,PECHM,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,PETRU,DIST. NACIONAL,-,3,LIM - HCH,ALEJADO
130804,LA LIBERTAD,PATAZ,HUANCASPATA,PELBT,DIST. NACIONAL,-,3,LIM - JAE - CHA,ALEJADO
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,PELBT,DIST. NACIONAL,-,1,LIM - HYO,URBANO
130605,LA LIBERTAD,OTUZCO,HUARANCHAL,PELBT,DIST. NACIONAL,-,3,LIM - AND,ALEJADO
130504,LA LIBERTAD,JULCAN,HUASO,PELBT,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,PELBT,DIST. NACIONAL,-,3,LIM - HRZ,ALEJADO
130806,LA LIBERTAD,PATAZ,HUAYO,PELBT,DIST. NACIONAL,-,3,LIM - AQP,ALEJADO
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PETRU,DIST. NACIONAL,-,2,LIM - TPP,ALEJADO
130501,LA LIBERTAD,JULCAN,JULCAN,PELBT,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
130606,LA LIBERTAD,OTUZCO,LA CUESTA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,PELBT,DIST. NACIONAL,-,1,LIM - TRU,ALEJADO
130106,LA LIBERTAD,TRUJILLO,LAREDO,PETRU,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130608,LA LIBERTAD,OTUZCO,MACHE,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130107,LA LIBERTAD,TRUJILLO,MOCHE,PELBT,DIST. NACIONAL,-,1,LIM - HYO,ALEJADO
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,PELBT,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,PELBT,DIST. NACIONAL,-,3,LIM - CUZ,ALEJADO
130807,LA LIBERTAD,PATAZ,ONGON,PELBT,DIST. NACIONAL,-,3,LIM - CEP,ALEJADO
130601,LA LIBERTAD,OTUZCO,OTUZCO,PETRU,DIST. NACIONAL,-,3,LIM - AYP,ALEJADO
130402,LA LIBERTAD,CHEPEN,PACANGA,PELBT,DIST. NACIONAL,-,2,LIM - PIU,ALEJADO
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,PETRU,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
130205,LA LIBERTAD,ASCOPE,PAIJAN,PETRU,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
130610,LA LIBERTAD,OTUZCO,PARANDAY,PELBT,DIST. NACIONAL,-,3,LIM-BAR,URBANO
130808,LA LIBERTAD,PATAZ,PARCOY,PELBT,DIST. NACIONAL,-,3,LIM - ICA,ALEJADO
130809,LA LIBERTAD,PATAZ,PATAZ,PETRU,DIST. NACIONAL,-,3,LIM - AND,ALEJADO
130810,LA LIBERTAD,PATAZ,PIAS,PELBT,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
130108,LA LIBERTAD,TRUJILLO,POROTO,PELBT,DIST. NACIONAL,-,1,LIM - HRZ,ALEJADO
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,PELBT,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,PETRU,DIST. NACIONAL,-,3,LIM - CUZ,ALEJADO
130206,LA LIBERTAD,ASCOPE,RAZURI,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,PELBT,DIST. NACIONAL,-,1,LIM - TRU,ALEJADO
130611,LA LIBERTAD,OTUZCO,SALPO,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,PELBT,DIST. NACIONAL,-,2,LIM - CIX,ALEJADO
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,PETRU,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,PELBT,DIST. NACIONAL,-,4,LIM - TRU,ALEJADO
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,PELBT,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
130110,LA LIBERTAD,TRUJILLO,SIMBAL,PELBT,DIST. NACIONAL,-,1,LIM - TRU,ALEJADO
130613,LA LIBERTAD,OTUZCO,SINSICAP,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130812,LA LIBERTAD,PATAZ,TAURIJA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130801,LA LIBERTAD,PATAZ,TAYABAMBA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PETRU,DIST. NACIONAL,-,1,LIM - TRU,URBANO
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130813,LA LIBERTAD,PATAZ,URPAY,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130614,LA LIBERTAD,OTUZCO,USQUIL,PELBT,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,PELBT,DIST. NACIONAL,-,1,LIM - TRU,URBANO
131201,LA LIBERTAD,VIRU,VIRU,PETRU,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,PECIX,DIST. NACIONAL,3,4,LIM - LIM,ALEJADO
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,PECIX,DIST. NACIONAL,2,3,LIM - HCH,ALEJADO
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,PECIX,DIST. NACIONAL,1,2,LIM - LIM,ALEJADO
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,PECIX,DIST. NACIONAL,3,4,LIM - AQP,ALEJADO
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PECIX,DIST. NACIONAL,3,4,LIM - HYO,ALEJADO
140103,LAMBAYEQUE,CHICLAYO,ETEN,PECIX,DIST. NACIONAL,2,3,LIM - TCQ,ALEJADO
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,PECIX,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,PECIX,DIST. NACIONAL,2,3,LIM - IQT,ALEJADO
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,PECIX,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,PECIX,DIST. NACIONAL,3,4,LIM - PEM,ALEJADO
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PECIX,DIST. NACIONAL,3,4,LIM - HYO,ALEJADO
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PECIX,DIST. NACIONAL,1,2,LIM - CJA,ALEJADO
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,PECIX,DIST. NACIONAL,1,2,LIM - CIX,URBANO
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,PECIX,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,PECIX,DIST. NACIONAL,2,3,LIM - CIX,URBANO
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,PECIX,DIST. NACIONAL,3,4,LIM - CIX,ALEJADO
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,PECIX,DIST. NACIONAL,3,4,LIM - TRU,ALEJADO
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,PECIX,DIST. NACIONAL,2,3,LIM - HYO,ALEJADO
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,PECIX,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,PECIX,DIST. NACIONAL,3,4,LIM - CUZ,ALEJADO
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,PECIX,DIST. NACIONAL,2,3,LIM - CEP,ALEJADO
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PECIX,DIST. NACIONAL,3,4,LIM - HRZ,ALEJADO
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,PECIX,DIST. NACIONAL,3,4,LIM - HCH,ALEJADO
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,PECIX,DIST. NACIONAL,3,4,LIM - TCQ - ILQ,ALEJADO
140117,LAMBAYEQUE,CHICLAYO,PATAPO,PECIX,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
140111,LAMBAYEQUE,CHICLAYO,PICSI,PECIX,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,PECIX,DIST. NACIONAL,2,3,LIM - HNV,ALEJADO
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,PECIX,DIST. NACIONAL,3,4,LIM - JAE - CHA,ALEJADO
140118,LAMBAYEQUE,CHICLAYO,POMALCA,PECIX,DIST. NACIONAL,2,3,LIM - JAE,ALEJADO
140119,LAMBAYEQUE,CHICLAYO,PUCALA,PECIX,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,PECIX,DIST. NACIONAL,3,4,LIM - TRU,ALEJADO
140113,LAMBAYEQUE,CHICLAYO,REQUE,PECIX,DIST. NACIONAL,1,2,LIM - CIX,ALEJADO
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,PECIX,DIST. NACIONAL,3,4,LIM - CIX,ALEJADO
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,PECIX,DIST. NACIONAL,3,4,LIM - TRU,ALEJADO
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,PECIX,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
140115,LAMBAYEQUE,CHICLAYO,SAÑA,PECIX,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,PECIX,DIST. NACIONAL,3,4,LIM - CIX,ALEJADO
140120,LAMBAYEQUE,CHICLAYO,TUMAN,PECIX,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
151002,LIMA,YAUYOS,ALIS,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151003,LIMA,YAUYOS,ALLAUCA,PELIM,DIST. NACIONAL,-,4,LIM - CNT,ALEJADO
150802,LIMA,HUAURA,AMBAR,PELIM,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
150902,LIMA,OYON,ANDAJES,PELIM,DIST. NACIONAL,-,4,LIM - HCH,ALEJADO
150702,LIMA,HUAROCHIRI,ANTIOQUIA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150402,LIMA,CANTA,ARAHUAY,PELIM,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150502,LIMA,CAÑETE,ASIA,PELIM,DIST. NACIONAL,-,2,LIM - CNT,ALEJADO
150602,LIMA,HUARAL,ATAVILLOS ALTO,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150603,LIMA,HUARAL,ATAVILLOS BAJO,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150604,LIMA,HUARAL,AUCALLAMA,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
151004,LIMA,YAUYOS,AYAVIRI,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151005,LIMA,YAUYOS,AZANGARO,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151006,LIMA,YAUYOS,CACRA,PELIM,DIST. NACIONAL,-,4,LIM - CUZ,ALEJADO
150301,LIMA,CAJATAMBO,CAJATAMBO,PELIM,DIST. NACIONAL,-,3,LIM - JAE - BGR,ALEJADO
150503,LIMA,CAÑETE,CALANGO,PELIM,DIST. NACIONAL,-,2,LIM - TCQ,ALEJADO
150803,LIMA,HUAURA,CALETA DE CARQUIN,PELIM,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
150703,LIMA,HUAROCHIRI,CALLAHUANCA,PEHRI,DIST. NACIONAL,-,5,LIM - HCH,ALEJADO
150401,LIMA,CANTA,CANTA,PELIM,DIST. NACIONAL,-,3,LIM - TBP,ALEJADO
150704,LIMA,HUAROCHIRI,CARAMPOMA,PEHRI,DIST. NACIONAL,-,5,LIM - JUL,ALEJADO
151007,LIMA,YAUYOS,CARANIA,PELIM,DIST. NACIONAL,-,4,LIM - LIM,ALEJADO
151008,LIMA,YAUYOS,CATAHUASI,PELIM,DIST. NACIONAL,-,4,LIM - CJA,ALEJADO
150903,LIMA,OYON,CAUJUL,PELIM,DIST. NACIONAL,-,4,LIM - CJA,ALEJADO
150504,LIMA,CAÑETE,CERRO AZUL,PECNT,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
150605,LIMA,HUARAL,CHANCAY,PELIM,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
150804,LIMA,HUAURA,CHECRAS,PELIM,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
150705,LIMA,HUAROCHIRI,CHICLA,PEHRI,DIST. NACIONAL,-,5,LIM - AQP,ALEJADO
150505,LIMA,CAÑETE,CHILCA,PELIM,DIST. NACIONAL,-,1,LIM - HYO,ALEJADO
151009,LIMA,YAUYOS,CHOCOS,PELIM,DIST. NACIONAL,-,4,LIM - TRU,ALEJADO
150506,LIMA,CAÑETE,COAYLLO,PELIM,DIST. NACIONAL,-,1,LIM - JUL - PUN,ALEJADO
150904,LIMA,OYON,COCHAMARCA,PELIM,DIST. NACIONAL,-,4,LIM - JAE - CHA,ALEJADO
151010,LIMA,YAUYOS,COCHAS,PELIM,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
151011,LIMA,YAUYOS,COLONIA,PELIM,DIST. NACIONAL,-,4,LIM - CUZ,ALEJADO
150302,LIMA,CAJATAMBO,COPA,PELIM,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
150706,LIMA,HUAROCHIRI,CUENCA,PEHRI,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
150303,LIMA,CAJATAMBO,GORGOR,PELIM,DIST. NACIONAL,-,2,LIM - AND,ALEJADO
151012,LIMA,YAUYOS,HONGOS,PELIM,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
150707,LIMA,HUAROCHIRI,HUACHUPAMPA,PEHRI,DIST. NACIONAL,-,5,LIM - AYP,ALEJADO
150805,LIMA,HUAURA,HUALMAY,PEHCH,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
150403,LIMA,CANTA,HUAMANTANGA,PELIM,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
151013,LIMA,YAUYOS,HUAMPARA,PELIM,DIST. NACIONAL,-,4,LIM - CJA,ALEJADO
150304,LIMA,CAJATAMBO,HUANCAPON,PELIM,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
151014,LIMA,YAUYOS,HUANCAYA,PELIM,DIST. NACIONAL,-,4,LIM - HNV,URBANO
151015,LIMA,YAUYOS,HUANGASCAR,PELIM,DIST. NACIONAL,-,4,LIM - CHM,ALEJADO
151016,LIMA,YAUYOS,HUANTAN,PELIM,DIST. NACIONAL,-,4,LIM - AYP,ALEJADO
150708,LIMA,HUAROCHIRI,HUANZA,PEHRI,DIST. NACIONAL,-,5,LIM - AQP,ALEJADO
150709,LIMA,HUAROCHIRI,HUAROCHIRI,PEHRI,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
150404,LIMA,CANTA,HUAROS,PELIM,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
150806,LIMA,HUAURA,HUAURA,PEHCH,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
150606,LIMA,HUARAL,IHUARI,PELIM,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
150507,LIMA,CAÑETE,IMPERIAL,PECNT,DIST. NACIONAL,-,1,LIM - JAE - BGR,ALEJADO
150405,LIMA,CANTA,LACHAQUI,PELIM,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150607,LIMA,HUARAL,LAMPIAN,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150711,LIMA,HUAROCHIRI,LANGA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
151018,LIMA,YAUYOS,LARAOS,PELIM,DIST. NACIONAL,-,4,LIM - LIM,ALEJADO
150712,LIMA,HUAROCHIRI,LARAOS,PEHRI,DIST. NACIONAL,-,5,LIM -CNT,ALEJADO
150807,LIMA,HUAURA,LEONCIO PRADO,PELIM,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
151019,LIMA,YAUYOS,LINCHA,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
150508,LIMA,CAÑETE,LUNAHUANA,PECNT,DIST. NACIONAL,-,1,LIM - CNT,ALEJADO
151020,LIMA,YAUYOS,MADEAN,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
150509,LIMA,CAÑETE,MALA,PECNT,DIST. NACIONAL,-,2,LIM - CNT,ALEJADO
150305,LIMA,CAJATAMBO,MANAS,PELIM,DIST. NACIONAL,-,2,LIM - BAR,ALEJADO
150713,LIMA,HUAROCHIRI,MARIATANA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150701,LIMA,HUAROCHIRI,MATUCANA,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150905,LIMA,OYON,NAVAN,PELIM,DIST. NACIONAL,-,4,LIM - IQT,ALEJADO
150510,LIMA,CAÑETE,NUEVO IMPERIAL,PELIM,DIST. NACIONAL,-,1,LIM - CHM,URBANO
151022,LIMA,YAUYOS,OMAS,PELIM,DIST. NACIONAL,-,4,LIM - CUZ,ALEJADO
150901,LIMA,OYON,OYON,PELIM,DIST. NACIONAL,-,4,LIM - AYP,ALEJADO
